champion,rank,player_name,score,games,winrate,captured_at
Wukong,1,Blasterfighter10,18860,166,62.0,2026-06-07T01:21:01+00:00
Wukong,2,AKREP,17979,245,59.6,2026-06-07T01:21:16+00:00
Wukong,3,ttivaR %,16617,116,55.2,2026-06-07T01:21:29+00:00
Wukong,4,Vnrer,16255,133,57.1,2026-06-07T01:21:44+00:00
Wukong,5,SrKaliser,16381,295,48.8,2026-06-07T01:22:05+00:00
Wukong,6,Yapnets,17150,159,55.3,2026-06-07T01:22:19+00:00
Wukong,7,Skwar utsk,14719,113,49.6,2026-06-07T01:22:44+00:00
Wukong,8,xneOHbiii TIONeCHb,16391,171,56.7,2026-06-07T01:22:59+00:00
Wukong,9,YBD KRAKEN,14708,73,61.6,2026-06-07T01:23:38+00:00
Wukong,10,KB ShadowV,14199,215,55.8,2026-06-07T01:23:51+00:00
Wukong,11,a J ee J,14767,199,57.3,2026-06-07T01:24:06+00:00
Wukong,12,Shinigami,13988,85,54.1,2026-06-07T01:24:19+00:00
Wukong,13,RB,13915,256,55.9,2026-06-07T01:24:42+00:00
Wukong,14,Federyco,14790,288,56.9,2026-06-07T01:24:57+00:00
Wukong,15,AN SYonko KAIDO,13228,60,65.0,2026-06-07T01:25:11+00:00
Wukong,16,,13402,104,61.5,2026-06-07T01:25:26+00:00
Wukong,17,TT,12829,99,62.6,2026-06-07T01:25:48+00:00
Wukong,18,LetMeCook,12834,185,63.2,2026-06-07T01:26:06+00:00
Wukong,19,B i,15785,164,64.0,2026-06-07T01:26:20+00:00
Wukong,20,waffle,12259,244,48.8,2026-06-07T01:26:35+00:00
Wukong,21,AN & AHMED,12771,99,56.6,2026-06-07T01:26:56+00:00
Wukong,22,FINALBOSS,12295,113,58.4,2026-06-07T01:27:10+00:00
Wukong,23,AAaminnhlian,12653,124,55.6,2026-06-07T01:27:23+00:00
Wukong,24,SherlockeD,12054,80,56.2,2026-06-07T01:27:37+00:00
Wukong,25,Rofufushka,11858,38,68.4,2026-06-07T01:27:57+00:00
Wukong,26,Onizuka,13473,130,53.1,2026-06-07T01:28:10+00:00
Wukong,27,SSSHHHRRR,13142,67,61.2,2026-06-07T01:28:23+00:00
Wukong,28,Hokulea,12267,115,47.8,2026-06-07T01:28:38+00:00
Wukong,29,Luciferr,11669,143,51.7,2026-06-07T01:29:02+00:00
Wukong,30,Anomaly,11377,100,53.0,2026-06-07T01:29:17+00:00
Wukong,31,Eosun Memitolar,11561,101,55.4,2026-06-07T01:29:35+00:00
Wukong,32,FORNAKS,11953,69,62.3,2026-06-07T01:29:48+00:00
Wukong,33,Reflexology,11439,61,52.5,2026-06-07T01:30:11+00:00
Wukong,34,TRL Godly Wine,11738,153,54.2,2026-06-07T01:30:24+00:00
Wukong,35,,11060,64,73.4,2026-06-07T01:30:38+00:00
Wukong,36,Gwen Stacy,12026,84,58.3,2026-06-07T01:30:52+00:00
Wukong,37,Nikk,10796,36,69.4,2026-06-07T01:31:12+00:00
Wukong,38,pitarsoit ‘1caonT7I,11022,148,58.1,2026-06-07T01:31:25+00:00
Wukong,39,BomboclatWallahi,10799,52,55.8,2026-06-07T01:31:38+00:00
Wukong,40,Armando Sabie,10633,71,57.7,2026-06-07T01:31:51+00:00
Wukong,41,Nivimia,11765,490,52.4,2026-06-07T01:32:14+00:00
Wukong,42,MobaGod,11297,126,52.4,2026-06-07T01:32:27+00:00
Wukong,43,76218,10438,132,54.5,2026-06-07T01:32:39+00:00
Wukong,44,area tS,10308,59,64.4,2026-06-07T01:32:53+00:00
Wukong,45,Credimillonario,10143,37,67.6,2026-06-07T01:33:18+00:00
Wukong,46,Zhiznletit,10466,223,54.7,2026-06-07T01:33:30+00:00
Wukong,47,kalimero,10057,41,58.5,2026-06-07T01:33:48+00:00
Wukong,48,WukongFu Panda,10388,170,56.5,2026-06-07T01:34:01+00:00
Wukong,49,ADRATOS,9979,45,60.0,2026-06-07T01:34:22+00:00
Wukong,50,CM ScreaM,10899,73,52.1,2026-06-07T01:34:35+00:00
Wukong,51,YU AA A AA iliil,10474,49,53.1,2026-06-07T01:34:48+00:00
Wukong,52,UNDxRGRxUND,10050,97,47.4,2026-06-07T01:35:01+00:00
Wukong,53,Z7t XtO|,9820,80,50.0,2026-06-07T01:35:29+00:00
Wukong,54,DOKTOR,10136,187,51.9,2026-06-07T01:35:41+00:00
Wukong,55,‘YTODO,10472,91,61.5,2026-06-07T01:35:53+00:00
Wukong,56,ENETR,10550,128,53.1,2026-06-07T01:36:07+00:00
Wukong,57,Coraltrix,11334,163,52.1,2026-06-07T01:36:18+00:00
Wukong,58,fear of lost,10000,108,50.0,2026-06-07T01:36:38+00:00
Wukong,59,pUsypaka,10127,78,73.1,2026-06-07T01:36:52+00:00
Wukong,60,Gabimaru,10218,58,56.9,2026-06-07T01:37:06+00:00
Wukong,61,Maraviher,9630,98,49.0,2026-06-07T01:37:19+00:00
Wukong,62,VnK3vinDavid,11304,175,50.3,2026-06-07T01:37:42+00:00
Wukong,63,Cc) co oo he ee ps oP (—|,10538,85,44.7,2026-06-07T01:38:29+00:00
Wukong,64,SolidSNake,10070,147,57.8,2026-06-07T01:38:58+00:00
Wukong,65,hu kebiao,9596,53,67.9,2026-06-07T01:39:13+00:00
Wukong,66,SweetO]A,9677,38,68.4,2026-06-07T01:39:38+00:00
Wukong,67,VIE vieto,9541,34,52.9,2026-06-07T01:40:04+00:00
Wukong,68,MeesterSchetser,10311,242,58.7,2026-06-07T01:40:25+00:00
Wukong,69,SourA|SSt,10018,79,45.6,2026-06-07T01:40:45+00:00
Wukong,70,laikaihei,10011,90,52.2,2026-06-07T01:41:13+00:00
Wukong,71,VUO Ro Rane,9986,96,55.2,2026-06-07T01:41:37+00:00
Wukong,72,Yy just R,9793,26,61.5,2026-06-07T01:42:09+00:00
Wukong,73,ASC Noob Saibot,9462,170,56.5,2026-06-07T01:48:37+00:00
Wukong,74,mA RK,9789,31,58.1,2026-06-07T01:49:06+00:00
Wukong,75,Berou,9362,100,56.0,2026-06-07T01:49:19+00:00
Wukong,76,FX OY SS,11222,53,56.6,2026-06-07T01:49:33+00:00
Wukong,77,Asnes,9310,100,58.0,2026-06-07T01:50:00+00:00
Wukong,78,SIMOWU Viel,9535,31,64.5,2026-06-07T01:50:22+00:00
Wukong,79,Killua Zoldyck,9294,76,67.1,2026-06-07T01:50:43+00:00
Wukong,80,TDLP Oner’y,10367,343,54.2,2026-06-07T01:51:08+00:00
Wukong,81,LuvXK,9289,26,80.8,2026-06-07T01:51:23+00:00
Wukong,82,Prhyme707,9282,43,67.4,2026-06-07T01:51:37+00:00
Wukong,83,(On lalalalalala’,9282,60,66.7,2026-06-07T01:51:52+00:00
Wukong,84,OBIWAN,9276,40,60.0,2026-06-07T01:52:15+00:00
Wukong,85,Sohek,9666,125,50.4,2026-06-07T01:52:33+00:00
Wukong,86,rT mh 4 wa™en,9363,31,64.5,2026-06-07T01:53:01+00:00
Wukong,87,"JANNA \Affaien,",9752,63,55.6,2026-06-07T01:53:29+00:00
Wukong,88,Skooshima,9423,69,49.3,2026-06-07T01:53:44+00:00
Wukong,89,Badjara,9314,80,60.0,2026-06-07T01:53:58+00:00
Wukong,90,DOUICUEsZULdald ICTDAA,10948,80,62.5,2026-06-07T01:54:12+00:00
Wukong,91,Free Palestine,10552,124,55.6,2026-06-07T01:54:34+00:00
Wukong,92,WoliGang,9536,126,53.2,2026-06-07T01:54:49+00:00
Wukong,93,kc gassal,9173,46,63.0,2026-06-07T01:55:03+00:00
Wukong,94,PICHAL,9641,73,58.9,2026-06-07T01:55:17+00:00
Wukong,95,pub,9128,56,58.9,2026-06-07T01:55:38+00:00
Wukong,96,Animus,9238,82,61.0,2026-06-07T01:55:52+00:00
Wukong,97,Reignwolf,9546,53,54.7,2026-06-07T01:56:06+00:00
Wukong,98,RIGA,9095,32,71.9,2026-06-07T01:56:19+00:00
Wukong,99,Zima Dfetay,9372,134,44.8,2026-06-07T01:56:42+00:00
Wukong,100,| a,9008,81,44.4,2026-06-07T01:56:56+00:00
Amumu,1,\Anmnnrana AAnvaian,17170,109,64.2,2026-06-07T02:03:21+00:00
Amumu,2,UAAmymyJG,16458,113,77.0,2026-06-07T02:03:40+00:00
Amumu,3,xMakeRx,16150,158,67.7,2026-06-07T02:03:56+00:00
Amumu,4,DROXEN,15448,142,60.6,2026-06-07T02:04:29+00:00
Amumu,5,Mom Rider,16131,320,59.7,2026-06-07T02:04:44+00:00
Amumu,6,tedua050,8041,106,45.3,2026-06-07T02:04:59+00:00
Amumu,7,AlexakOs,13525,237,65.0,2026-06-07T02:05:13+00:00
Amumu,8,VampX,13411,125,59.2,2026-06-07T02:05:36+00:00
Amumu,9,RelaxGoNuts,13431,203,64.0,2026-06-07T02:05:53+00:00
Amumu,10,Miko,13381,113,54.0,2026-06-07T02:06:07+00:00
Amumu,11,Xiao54321,12668,57,78.9,2026-06-07T02:06:22+00:00
Amumu,12,BandageTaxSuzuki,12620,331,60.7,2026-06-07T02:06:46+00:00
Amumu,13,Marco Duan,12675,107,66.4,2026-06-07T02:07:00+00:00
Amumu,14,Eyal,15245,615,55.4,2026-06-07T02:07:15+00:00
Amumu,15,Wax NoxXiOuS,12407,173,68.8,2026-06-07T02:07:31+00:00
Amumu,16,Raliierye,12355,54,74.1,2026-06-07T02:07:51+00:00
Amumu,17,Hi Im LaNueve,12737,154,70.1,2026-06-07T02:08:07+00:00
Amumu,18,AANNKMUHAAANR 2,13052,140,59.3,2026-06-07T02:08:22+00:00
Amumu,19,ohNaBatyoTqsnata,12210,129,74.4,2026-06-07T02:08:37+00:00
Amumu,20,It Alestha,12266,233,63.9,2026-06-07T02:08:59+00:00
Amumu,21,ZEROY,12988,190,66.3,2026-06-07T02:09:16+00:00
Amumu,22,AArKvaiir,12083,210,58.6,2026-06-07T02:09:34+00:00
Amumu,23,KINIERy2N9,14767,211,62.1,2026-06-07T02:10:07+00:00
Amumu,24,LORD Y/ wiadeR,12104,153,64.1,2026-06-07T02:10:23+00:00
Amumu,25,lLaArnnnniA,11612,80,67.5,2026-06-07T02:10:39+00:00
Amumu,26,Radikal eskiya,11320,115,67.0,2026-06-07T02:10:56+00:00
Amumu,27,Vicentije,11606,55,69.1,2026-06-07T02:11:20+00:00
Amumu,28,WincHester,11661,82,73.2,2026-06-07T02:11:37+00:00
Amumu,29,TTK*7 Boosted,11470,40,62.5,2026-06-07T02:11:51+00:00
Amumu,30,BosnaBeat,11271,102,53.9,2026-06-07T02:12:08+00:00
Amumu,31,SorryMyBad,11613,98,57.1,2026-06-07T02:12:33+00:00
Amumu,32,aoncnris,11548,107,61.7,2026-06-07T02:12:51+00:00
Amumu,33,BRIBA,11146,117,65.8,2026-06-07T02:13:08+00:00
Amumu,34,7aIi7a174 |,11872,212,55.2,2026-06-07T02:13:45+00:00
Amumu,35,RedWhiteMEAT,11098,78,60.3,2026-06-07T02:14:01+00:00
Amumu,36,tankphix,11127,66,66.7,2026-06-07T02:14:17+00:00
Amumu,37,CASABLANKA,11805,251,60.2,2026-06-07T02:14:35+00:00
Amumu,38,Kievhomie,11003,231,59.7,2026-06-07T02:15:01+00:00
Amumu,39,JOhnny B Goode,10996,71,66.2,2026-06-07T02:15:18+00:00
Amumu,40,Marlowe,11000,206,60.7,2026-06-07T02:15:34+00:00
Amumu,41,Sir Mc Mario,10946,59,64.4,2026-06-07T02:16:16+00:00
Amumu,42,,10976,71,67.6,2026-06-07T02:16:32+00:00
Amumu,43,Bomberkms,11033,107,63.6,2026-06-07T02:16:48+00:00
Amumu,44,halu97,11140,85,72.9,2026-06-07T02:17:03+00:00
Amumu,45,palecwdupie,10981,49,73.5,2026-06-07T02:17:30+00:00
Amumu,46,WUT LOW LEW,10838,109,59.6,2026-06-07T02:17:47+00:00
Amumu,47,ER2Z2GRUL,11778,62,67.7,2026-06-07T02:18:02+00:00
Amumu,48,KING AKALI agmad wr,10807,150,62.0,2026-06-07T02:18:16+00:00
Amumu,49,dukenukem,10769,76,68.4,2026-06-07T02:18:41+00:00
Amumu,50,IllyrianKUSH,10763,51,62.7,2026-06-07T02:18:56+00:00
Amumu,51,,,,,2026-06-07T02:19:42+00:00
Amumu,51,Arzcher,11484,201,62.2,2026-06-07T02:21:51+00:00
Amumu,52,Nyro,10791,48,75.0,2026-06-07T02:22:08+00:00
Amumu,53,KS YUNGBOO,10890,28,78.6,2026-06-07T02:22:31+00:00
Amumu,54,Shenron,10692,108,55.6,2026-06-07T02:22:52+00:00
Amumu,55,DEAWU,10980,81,69.1,2026-06-07T02:23:07+00:00
Amumu,56,,10797,162,58.6,2026-06-07T02:23:25+00:00
Amumu,57,Kiki2001,11313,317,61.8,2026-06-07T02:23:40+00:00
Amumu,58,REI NightJudge,10524,22,68.2,2026-06-07T02:24:22+00:00
Amumu,59,FellySmeet420,12694,154,58.4,2026-06-07T02:24:40+00:00
Amumu,60,Shawhi,11158,176,63.6,2026-06-07T02:25:13+00:00
Amumu,61,#ySlay Prince,10476,39,69.2,2026-06-07T02:25:31+00:00
Amumu,62,dEde folSavOiR,10505,72,72.2,2026-06-07T02:25:49+00:00
Amumu,63,ArmorDaddy,10563,123,60.2,2026-06-07T02:26:06+00:00
Amumu,64,TakisOni,10426,150,58.7,2026-06-07T02:26:32+00:00
Amumu,65,Kenia,10462,65,78.5,2026-06-07T02:26:51+00:00
Amumu,66,rutheEadDnl 21,10405,45,73.3,2026-06-07T02:27:11+00:00
Amumu,67,JhinTonic,10719,45,64.4,2026-06-07T02:27:45+00:00
Amumu,68,TOM FORD,10679,62,58.1,2026-06-07T02:33:22+00:00
Amumu,69,poppy fiery TW,10506,119,64.7,2026-06-07T02:33:42+00:00
Amumu,70,vinonwraak,10394,133,66.9,2026-06-07T02:34:04+00:00
Amumu,71,JayRusky,10342,121,60.3,2026-06-07T02:34:30+00:00
Amumu,72,XIV CyborgZed,10278,50,60.0,2026-06-07T02:34:46+00:00
Amumu,73,xCeru03,10270,35,77.1,2026-06-07T02:35:02+00:00
Amumu,74,—— ~ .. =: pp ££ ase aft,10317,89,59.6,2026-06-07T02:35:28+00:00
Amumu,75,GALAXY,10668,209,64.1,2026-06-07T02:35:41+00:00
Amumu,76,ALL fox,10247,68,63.2,2026-06-07T02:35:53+00:00
Amumu,77,patrick ogunsoto,10731,52,67.3,2026-06-07T02:36:05+00:00
Amumu,78,Simsekoglu,10377,106,55.7,2026-06-07T02:36:18+00:00
Amumu,79,unknown me,10178,53,81.1,2026-06-07T02:36:42+00:00
Amumu,80,Amory,10165,184,65.8,2026-06-07T02:36:54+00:00
Amumu,81,AAarilb& Qn,10549,61,67.2,2026-06-07T02:37:06+00:00
Amumu,82,TurboDiesel,10144,69,68.1,2026-06-07T02:37:20+00:00
Amumu,83,Mom Rider,4979,22,36.4,2026-06-07T02:37:31+00:00
Amumu,84,CCFR Dje,10974,112,60.7,2026-06-07T02:37:55+00:00
Amumu,85,Ninjakilla,10362,142,60.6,2026-06-07T02:38:06+00:00
Amumu,86,Clatu,10546,85,56.5,2026-06-07T02:38:18+00:00
Amumu,87,abaLlLalas,10636,166,62.0,2026-06-07T02:38:30+00:00
Amumu,88,BEN 10,10538,44,65.9,2026-06-07T02:39:11+00:00
Amumu,89,It7Chimn7777Rrn,10319,136,67.6,2026-06-07T02:39:54+00:00
Amumu,90,4 vién thiva du,11084,317,57.1,2026-06-07T02:40:05+00:00
Amumu,91,miisir,10673,143,60.8,2026-06-07T02:40:17+00:00
Amumu,92,Khazix,9919,65,58.5,2026-06-07T02:40:29+00:00
Amumu,93,Bezolovni,9898,196,63.3,2026-06-07T02:40:41+00:00
Amumu,94,csikkesbt,10881,165,65.5,2026-06-07T02:41:01+00:00
Amumu,95,Jermaine Cole,10743,128,61.7,2026-06-07T02:41:12+00:00
Amumu,96,NobeOungao,10443,61,62.3,2026-06-07T02:41:24+00:00
Amumu,97,DrizztEnteri,9927,311,60.1,2026-06-07T02:41:35+00:00
Amumu,98,Speedy,10239,70,65.7,2026-06-07T02:41:47+00:00
Amumu,99,vs fantom,10727,168,67.3,2026-06-07T02:42:10+00:00
Amumu,100,matiOSW,9919,94,69.1,2026-06-07T02:42:21+00:00
Swain,1,VIE NGHIA 2A|Xt,24484,143,62.9,2026-06-08T15:43:32+00:00
Swain,2,MURAC NURACHIY,19666,153,62.1,2026-06-08T15:43:42+00:00
Swain,3,MarshallMars,9739,51,52.9,2026-06-08T15:43:53+00:00
Swain,4,SART Nova99,16796,87,64.4,2026-06-08T15:44:04+00:00
Swain,5,G2 Jankos,16907,74,73.0,2026-06-08T15:44:14+00:00
Swain,6,Lab Geek,16940,157,67.5,2026-06-08T15:44:33+00:00
Swain,7,Stepback Gap,19073,355,58.6,2026-06-08T15:44:44+00:00
Swain,8,leo41200,16055,49,67.3,2026-06-08T15:44:54+00:00
Swain,9,a. .@. yg |,17197,135,57.0,2026-06-08T15:45:04+00:00
Swain,10,Akon Smack That,16426,70,65.7,2026-06-08T15:45:14+00:00
Swain,11,DM For Boost,14926,89,65.2,2026-06-08T15:45:35+00:00
Swain,12,JOR | lam Ga One TRINIC,15161,80,62.5,2026-06-08T15:45:46+00:00
Swain,13,Arcassha,14914,134,67.9,2026-06-08T15:45:56+00:00
Swain,14,MESSIWAIN,15208,377,52.5,2026-06-08T15:46:07+00:00
Swain,15,hypocrite,14732,264,58.3,2026-06-08T15:46:17+00:00
Swain,16,Voldemon Horton,15367,392,55.1,2026-06-08T15:46:36+00:00
Swain,17,7Ae Viad,16029,86,70.9,2026-06-08T15:46:47+00:00
Swain,18,144pAras,15642,50,72.0,2026-06-08T15:46:57+00:00
Swain,19,PureLove #342,15033,39,64.1,2026-06-08T15:47:15+00:00
Swain,20,- a Tm oh om ©,13916,243,55.1,2026-06-08T15:47:25+00:00
Swain,21,MrCratus ihe l oxic,14958,149,57.0,2026-06-08T15:47:42+00:00
Swain,22,le legIOTl 7NGR,13695,51,78.4,2026-06-08T15:47:52+00:00
Swain,23,find ur path TTV,13471,58,67.2,2026-06-08T15:48:03+00:00
Swain,24,IRBISZ020,13429,50,64.0,2026-06-08T15:48:14+00:00
Swain,25,LackiOTxacki,13261,73,65.8,2026-06-08T15:48:24+00:00
Swain,26,CWG Astrea,13452,34,70.6,2026-06-08T15:48:46+00:00
Swain,27,Yordle,13917,77,68.8,2026-06-08T15:48:57+00:00
Swain,28,DESPAITETION,12678,152,59.2,2026-06-08T15:49:09+00:00
Swain,29,EG KhoaBdéZeus,13918,63,57.1,2026-06-08T15:49:24+00:00
Swain,30,AAs Ar \4F,12305,68,72.1,2026-06-08T15:49:35+00:00
Swain,31,YouTube Quram WR,12833,81,61.7,2026-06-08T15:49:54+00:00
Swain,32,Loki24,12652,37,70.3,2026-06-08T15:50:04+00:00
Swain,33,criticalBilbo16,13877,227,62.6,2026-06-08T15:50:15+00:00
Swain,34,SHADOW,12031,110,48.2,2026-06-08T15:50:25+00:00
Swain,35,FemboykKittenUwU,12429,171,57.9,2026-06-08T15:50:35+00:00
Swain,36,VIC ANS AR VOOR VE,12103,66,57.6,2026-06-08T15:51:03+00:00
Swain,37,BATT FA SSNS RSL,12213,44,65.9,2026-06-08T15:51:18+00:00
Swain,38,LOUISLEANO! YiZi 6 CAA),12665,107,54.2,2026-06-08T15:51:33+00:00
Swain,39,VCIdalin Ve Olle RagAmea,11982,27,63.0,2026-06-08T15:51:48+00:00
Swain,40,One Autumn Leaf,11782,61,70.5,2026-06-08T15:53:12+00:00
Swain,41,Bella,12423,70,68.6,2026-06-08T15:53:25+00:00
Swain,42,Endofdeus,12186,319,55.2,2026-06-08T15:53:39+00:00
Swain,43,SborroKebab,11541,135,51.9,2026-06-08T15:53:52+00:00
Swain,44,,12920,507,52.9,2026-06-08T15:57:49+00:00
Swain,45,Shiroi Kami,12067,94,54.3,2026-06-08T15:58:02+00:00
Swain,46,Senna simp,11323,160,47.5,2026-06-08T15:58:17+00:00
Swain,47,f* mi A,11213,25,88.0,2026-06-08T15:58:30+00:00
Swain,48,GRIMMJOW,11087,93,53.8,2026-06-08T15:58:55+00:00
Swain,49,oarzyna BAFLBOOVAI,12119,182,53.3,2026-06-08T15:59:08+00:00
Swain,50,Nikilaudaa23,13680,556,25.0,2026-06-08T15:59:20+00:00
Swain,51,DanTe,11049,115,60.0,2026-06-08T15:59:35+00:00
Swain,52,stipler *6fi,11010,20,75.0,2026-06-08T16:00:04+00:00
Swain,53,SWAINKISSME,12145,86,66.3,2026-06-08T16:00:18+00:00
Swain,54,KING OF HELL,10909,51,54.9,2026-06-08T16:00:32+00:00
Swain,55,dog walker,13130,257,50.6,2026-06-08T16:00:47+00:00
Swain,56,6 de cada 100000,11933,91,68.1,2026-06-08T16:01:08+00:00
Swain,57,NIKiiaudaaz3 CeoriLa,13680,556,25.0,2026-06-08T16:01:20+00:00
Swain,58,wiliYukiowh,10829,37,70.3,2026-06-08T16:01:33+00:00
Swain,59,Dzony,11025,127,59.8,2026-06-08T16:01:47+00:00
Swain,60,broken support,10673,69,60.9,2026-06-08T16:02:31+00:00
Swain,61,twendz,11329,76,63.2,2026-06-08T16:02:44+00:00
Swain,62,Final Boss,11034,129,55.8,2026-06-08T16:02:59+00:00
Swain,63,Kassadyn,11026,82,57.3,2026-06-08T16:03:14+00:00
Swain,64,SeeMeeYeh,11548,492,50.2,2026-06-08T16:03:41+00:00
Swain,65,Neko \ 4,11411,155,57.4,2026-06-08T16:03:54+00:00
Swain,66,Donlari Swain,10885,157,62.4,2026-06-08T16:04:08+00:00
Swain,67,SupportGapX,10383,79,65.8,2026-06-08T16:04:22+00:00
Swain,68,Maizenaze,11547,109,50.5,2026-06-08T16:04:52+00:00
Swain,69,AOax,11237,50,70.0,2026-06-08T16:05:05+00:00
Swain,70,Shiv,11404,200,53.5,2026-06-08T16:05:20+00:00
Swain,71,narcnnn,10833,41,48.8,2026-06-08T16:06:51+00:00
Swain,72,FX % Ragnar,10606,99,56.6,2026-06-08T16:07:17+00:00
Swain,73,Leon4ik,10245,85,67.1,2026-06-08T16:07:30+00:00
Swain,74,SkillByPill,10350,80,47.5,2026-06-08T16:07:45+00:00
Swain,75,CNK Vergil,10117,60,60.0,2026-06-08T16:07:58+00:00
Swain,76,mkKr,10154,75,66.7,2026-06-08T16:08:21+00:00
Swain,77,TILT,10081,98,59.2,2026-06-08T16:08:35+00:00
Swain,78,avant garde,10008,53,58.5,2026-06-08T16:08:49+00:00
Swain,79,Rvko,9994,108,70.4,2026-06-08T16:09:04+00:00
Swain,80,iS Byes,10289,323,57.3,2026-06-08T16:09:30+00:00
Swain,81,VUIIColodI LI 249SD,9890,114,56.1,2026-06-08T16:09:45+00:00
Swain,82,Demon! wink &,10164,61,47.5,2026-06-08T16:09:59+00:00
Swain,83,Adonis WADAN,10354,125,64.8,2026-06-08T16:10:13+00:00
Swain,84,Escanoor,10337,93,55.9,2026-06-08T16:10:37+00:00
Swain,85,AztCS,10243,85,43.5,2026-06-08T16:10:52+00:00
Swain,86,ExO Proto,9776,156,57.1,2026-06-08T16:11:06+00:00
Swain,87,blanc,9776,65,56.9,2026-06-08T16:11:21+00:00
Swain,88,,10024,90,58.9,2026-06-08T16:11:46+00:00
Swain,89,YouTube Tewox,10106,39,53.8,2026-06-08T16:12:00+00:00
Swain,90,Titan Ares,12311,110,53.6,2026-06-08T16:12:14+00:00
Swain,91,K4M1N4AR1,9772,59,61.0,2026-06-08T16:12:27+00:00
Swain,92,bn,10204,62,61.0,2026-06-08T16:12:50+00:00
Swain,93,BlLaACKY,10036,56,64.3,2026-06-08T16:13:03+00:00
Swain,94,WEIYANG,9816,17,70.6,2026-06-08T16:13:45+00:00
Swain,95,Homelander,9671,46,60.9,2026-06-08T16:14:12+00:00
Swain,96,Godofgrace,11358,64,59.3,2026-06-08T16:14:26+00:00
Swain,97,MELOMAN,9787,51,60.8,2026-06-08T16:14:39+00:00
Swain,98,el Aina JMA,9813,83,57.8,2026-06-08T16:15:11+00:00
Swain,99,Pykéal Jackson,10122,56,60.7,2026-06-08T16:15:32+00:00
Swain,100,Lightning’Y,9913,56,53.6,2026-06-08T16:15:46+00:00
Ryze,1,em cuoi xinh lam,21062,133,64.7,2026-06-08T16:18:58+00:00
Ryze,2,VIE Tird¥m,19747,102,68.6,2026-06-08T16:19:12+00:00
Ryze,3,Crank ve Blitz,19923,79,70.9,2026-06-08T16:19:27+00:00
Ryze,4,Ryze Ha ndi,18926,242,65.3,2026-06-08T16:19:41+00:00
Ryze,5,KayaL,14147,48,58.3,2026-06-08T16:21:18+00:00
Ryze,6,VFB WISXSNOLLIG C mn,17577,77,59.7,2026-06-08T16:21:31+00:00
Ryze,7,JSK | iam da one,17338,62,67.7,2026-06-08T16:21:45+00:00
Ryze,8,AZON,17363,220,52.7,2026-06-08T16:21:58+00:00
Ryze,9,rf . _¥-_ =,19925,115,67.8,2026-06-08T16:23:00+00:00
Ryze,10,haidwng,16940,117,62.4,2026-06-08T16:23:14+00:00
Ryze,11,Ging,16849,129,58.1,2026-06-08T16:23:28+00:00
Ryze,12,Baunty,18694,348,56.3,2026-06-08T16:23:41+00:00
Ryze,13,NUBAC NUBACbIY,16926,140,57.9,2026-06-08T16:24:48+00:00
Ryze,14,RaWET,16905,118,58.5,2026-06-08T16:25:03+00:00
Ryze,15,1CO0412U0U COAoEr,15909,155,58.7,2026-06-08T16:25:17+00:00
Ryze,16,LUAILS 1 aFAAl,15833,83,59.0,2026-06-08T16:25:30+00:00
Ryze,17,ARK JOYx7Fk O1,16259,122,54.9,2026-06-08T16:26:10+00:00
Ryze,18,Kitsune ahneee,15112,56,64.3,2026-06-08T16:26:24+00:00
Ryze,19,Hienohelma,15156,120,56.7,2026-06-08T16:26:38+00:00
Ryze,20,SW Murta,15248,46,82.6,2026-06-08T16:26:52+00:00
Ryze,21,WEIYANG,15242,136,56.6,2026-06-08T16:27:25+00:00
Ryze,22,iwilam ort? Pwr,16254,105,57.1,2026-06-08T16:27:40+00:00
Ryze,23,HOW),15521,298,58.7,2026-06-08T16:27:54+00:00
Ryze,24,Ryze Ha ndi,18926,242,65.3,2026-06-08T16:28:08+00:00
Ryze,25,Tony,15934,89,65.2,2026-06-08T16:28:31+00:00
Ryze,26,T1 Dono,15041,66,66.7,2026-06-08T16:28:44+00:00
Ryze,27,stipler Ab,15024,61,59.0,2026-06-08T16:28:57+00:00
Ryze,28,Ryze Ha ndi,18926,242,65.3,2026-06-08T16:29:11+00:00
Ryze,29,lukica,14597,254,57.5,2026-06-08T16:29:38+00:00
Ryze,30,DM For Boost,10875,77,58.4,2026-06-08T16:29:54+00:00
Ryze,31,Noctis Lucis#?,15063,214,48.6,2026-06-08T16:30:21+00:00
Ryze,32,Hirami Rovnev,14903,126,58.7,2026-06-08T16:30:49+00:00
Ryze,33,95ReignOfGod,13979,93,52.7,2026-06-08T16:31:05+00:00
Ryze,34,ER KhonaRAZeiic,15788,114,60.5,2026-06-08T16:31:22+00:00
Ryze,35,Ryze Ha ndi,18926,242,65.3,2026-06-08T16:31:39+00:00
Ryze,36,CDE Singularity,13590,93,58.1,2026-06-08T17:17:07+00:00
Ryze,37,KS/,14411,83,55.4,2026-06-08T17:17:20+00:00
Ryze,38,74e Vlad,15247,167,55.7,2026-06-08T17:17:34+00:00
Ryze,39,Peaceful Agony,14552,107,62.6,2026-06-08T17:17:48+00:00
Ryze,40,"ef, # +°&}#3&3§£ wm -— |",13484,175,54.3,2026-06-08T17:18:13+00:00
Ryze,41,TheZone,14823,108,54.6,2026-06-08T17:18:29+00:00
Ryze,42,,13427,89,59.6,2026-06-08T17:18:44+00:00
Ryze,43,mW Baoo,15176,78,74.4,2026-06-08T17:18:58+00:00
