champion,rank,player_name,score,games,winrate,captured_at
Aatrox,1,Hellboy,14620,76,63.2,2026-08-08T01:24:11
Aatrox,2,Azik,14457,79,72.2,2026-08-08T01:24:20
Aatrox,3,Shining Armor,14203,70,67.1,2026-08-08T01:24:27
Aatrox,4,Aaron,13736,106,53.8,2026-08-08T01:24:35
Aatrox,5,Kinjo Yuru,13778,172,59.3,2026-08-08T01:24:43
Aatrox,6,袋培威Jb18cm2535,14294,93,69.9,2026-08-08T01:24:55
Aatrox,7,WAG 1,12918,90,60.0,2026-08-08T01:25:06
Aatrox,8,raavtrox,13352,85,69.4,2026-08-08T01:25:16
Aatrox,9,EXO Targon ホ,13210,111,57.7,2026-08-08T01:25:23
Aatrox,10,cuenta de apoyo,12962,41,65.9,2026-08-08T01:25:33
Aatrox,11,Only Gabael,12794,149,61.1,2026-08-08T01:25:40
Aatrox,12,Above All,13087,127,63.0,2026-08-08T01:25:49
Aatrox,13,电玩咕咕枭,12550,187,56.7,2026-08-08T01:25:58
Aatrox,14,ubilinski,12629,106,59.4,2026-08-08T01:26:05
Aatrox,15,Wisxel,11371,57,56.1,2026-08-08T01:26:14
Aatrox,16,A Espada Darkin,10878,112,48.2,2026-08-08T01:26:28
Aatrox,17,Kyrie11,11035,28,78.6,2026-08-08T01:26:36
Aatrox,18,上單質檢員,10595,49,53.1,2026-08-08T01:26:45
Aatrox,19,Minari,11367,54,66.7,2026-08-08T01:26:54
Aatrox,20,ØĐĘŇŠŤŠ,10611,158,52.5,2026-08-08T01:27:01
Aatrox,21,PHAAX,10266,73,78.1,2026-08-08T01:27:10
Aatrox,22,Alejo,10461,34,61.8,2026-08-08T01:27:17
Aatrox,23,NewG,10126,29,62.1,2026-08-08T01:27:29
Aatrox,24,Apenas um aatrox,10538,76,59.2,2026-08-08T01:27:37
Aatrox,25,Zé Do Poste,10809,152,55.9,2026-08-08T01:27:44
Aatrox,26,TKMS乛ASHURA,10025,31,71.0,2026-08-08T01:27:53
Aatrox,27,YYY,10050,70,57.1,2026-08-08T01:28:02
Aatrox,28,리그릿,10113,64,53.1,2026-08-08T01:28:09
Aatrox,29,CRAZY,9875,46,63.0,2026-08-08T01:28:18
Aatrox,30,Invecible,9814,34,50.0,2026-08-08T01:28:26
Aatrox,31,Radamanthys,9827,112,46.4,2026-08-08T01:28:46
Aatrox,32,BBQYummy,9167,25,64.0,2026-08-08T01:28:54
Aatrox,33,MauRx,9691,95,58.9,2026-08-08T01:29:04
Aatrox,34,MK Enguiça,9657,63,47.6,2026-08-08T01:29:14
Aatrox,35,NUTT UNKNOWN,9793,40,65.0,2026-08-08T01:29:22
Aatrox,36,Tiumaiss,9250,26,69.2,2026-08-08T01:29:31
Aatrox,37,Dart Vader,9252,73,58.9,2026-08-08T01:29:45
Aatrox,38,tomi,9300,50,44.0,2026-08-08T01:29:54
Aatrox,39,inspired Nytop,8871,71,56.3,2026-08-08T01:30:01
Aatrox,40,Toji,9170,46,63.0,2026-08-08T01:30:10
Aatrox,41,OneEyedKing ルート,8811,63,57.1,2026-08-08T01:30:17
Aatrox,42,Okami 愛,8914,29,55.2,2026-08-08T01:30:27
Aatrox,43,萨拉你妈芬妮一半,9183,111,49.5,2026-08-08T01:30:37
Aatrox,44,Aatrox,8639,107,51.4,2026-08-08T01:30:54
Aatrox,45,Toxin v7,8598,76,61.8,2026-08-08T01:31:03
Aatrox,46,JV BALADA 3,9477,101,55.4,2026-08-08T01:31:13
Aatrox,47,PRIMEFALLGAP,9481,177,55.9,2026-08-08T01:31:19
Aatrox,48,yone is russian,9163,75,52.0,2026-08-08T01:31:28
Aatrox,49,스달 SeyYune,8558,49,61.2,2026-08-08T01:31:35
Aatrox,50,GuxtaTheDarkin,8517,71,60.6,2026-08-08T01:31:44
Ahri,1,Time as Twilight,16834,41,87.8,2026-08-08T14:10:51
Ahri,2,Gedu,15746,94,66.0,2026-08-08T14:11:01
Ahri,3,Chovy,14346,77,66.2,2026-08-08T14:11:12
Ahri,4,Ryujin,13612,192,65.6,2026-08-08T14:11:23
Ahri,5,YnaMaker,13148,70,70.0,2026-08-08T14:11:33
Ahri,6,oblivion,13728,142,61.3,2026-08-08T14:11:45
Ahri,7,小小羊羔,14057,116,63.8,2026-08-08T14:11:58
Ahri,8,Tali 桜,12959,40,80.0,2026-08-08T14:12:05
Ahri,9,一人一,12665,170,62.4,2026-08-08T14:12:15
Ahri,10,homura,13331,148,62.8,2026-08-08T14:12:23
Ahri,11,just dash,13392,185,59.5,2026-08-08T14:12:34
Ahri,12,hypnotic,12200,40,70.0,2026-08-08T14:12:43
Ahri,14,玳培加威zhuzhuzhumi,11803,27,85.2,2026-08-08T14:14:07
Ahri,15,VlaadLord二,11957,53,64.2,2026-08-08T14:14:15
Ahri,16,julya linda,11755,69,62.3,2026-08-08T14:14:25
Ahri,17,Brooklyn Baby,11714,107,56.1,2026-08-08T14:14:33
Ahri,18,IBjoinerI,11777,53,64.2,2026-08-08T14:14:44
Ahri,19,TDT Aisha Fox,11412,56,64.3,2026-08-08T14:14:54
Ahri,20,BLKN 厶 kito 不多不少,11607,162,58.0,2026-08-08T14:15:10
Ahri,21,Rarity 天麗,11679,49,59.2,2026-08-08T14:15:18
Ahri,22,MatSHOW,11301,89,56.2,2026-08-08T14:15:25
Ahri,23,Sailor Jinx,11251,75,62.7,2026-08-08T14:15:35
Ahri,24,Merlin法师,11230,108,54.6,2026-08-08T14:15:43
Ahri,25,Alien Superstar,10941,80,60.0,2026-08-08T14:15:52
Ahri,26,rukia,11105,38,63.2,2026-08-08T14:16:02
Ahri,27,vulpix,10814,54,63.0,2026-08-08T14:16:24
Ahri,28,Yandere,10811,42,59.5,2026-08-08T14:16:32
Ahri,29,avril lavigne,10844,58,70.7,2026-08-08T14:16:39
Ahri,30,K O M U S H Y,10643,96,61.5,2026-08-08T14:16:47
Ahri,31,VR Vito,11073,68,63.2,2026-08-08T14:16:56
Ahri,32,NAUQ,10378,144,59.0,2026-08-08T14:17:06
Ahri,33,Gold Ship,10876,57,68.4,2026-08-08T14:17:22
Ahri,34,JADE999,10248,63,68.3,2026-08-08T14:17:30
Ahri,35,arianagrande,10924,149,64.4,2026-08-08T14:17:40
Ahri,36,sooyaaa,10162,71,57.7,2026-08-08T14:17:50
Ahri,37,Lux Yanderë,10094,28,71.4,2026-08-08T14:17:57
Ahri,38,Box King 420,10194,41,68.3,2026-08-08T14:18:07
Ahri,39,zahrii,10611,55,65.5,2026-08-08T14:18:17
Ahri,43,g0rdinha,10038,62,59.7,2026-08-08T14:23:12
Ahri,44,Aprendiz da Chuu,10065,75,64.0,2026-08-08T14:23:21
Ahri,45,goddessofwap,9978,59,67.8,2026-08-08T14:23:39
Ahri,46,MrNonchalant,10239,83,51.8,2026-08-08T14:23:48
Ahri,47,TTT,10658,83,60.2,2026-08-08T14:23:56
Ahri,48,Chule,10272,102,55.9,2026-08-08T14:24:05
Ahri,49,Ahriana 愛,9751,132,62.1,2026-08-08T14:24:12
Ahri,50,majestysmew,9738,71,63.4,2026-08-08T14:24:21
Akali,1,Time as Twilight,16087,41,75.6,2026-08-08T06:34:35
Akali,2,Mõm tập đi Mid,12816,98,57.1,2026-08-08T06:34:44
Akali,3,Akali deepthr0at,11804,163,62.6,2026-08-08T06:34:55
Akali,4,oblivion,12281,136,55.1,2026-08-08T06:35:05
Akali,5,OGURI CAP,11503,216,57.9,2026-08-08T06:35:15
Akali,6,Green Minion 怒,13202,318,54.1,2026-08-08T06:35:27
Akali,7,Losestreak,11598,144,56.2,2026-08-08T06:35:38
Akali,8,Varo,12217,201,55.7,2026-08-08T06:35:46
Akali,9,Sombra Escura,11360,205,60.5,2026-08-08T06:35:55
Akali,10,KookieKrumb,10666,93,50.5,2026-08-08T06:36:02
Akali,11,CLP Skyline,11758,150,56.0,2026-08-08T06:36:12
Akali,12,wotz,11608,171,57.3,2026-08-08T06:36:20
Akali,13,Teagaxis,10728,54,57.4,2026-08-08T06:36:27
Akali,14,dr paquito,12407,193,54.9,2026-08-08T06:36:38
Akali,15,STS Dxvid,10015,50,64.0,2026-08-08T06:36:50
Akali,16,scythe,10311,125,46.4,2026-08-08T06:36:59
Akali,17,NaFer ジ,9885,223,53.8,2026-08-08T06:37:07
Akali,18,HYCK,10436,114,57.0,2026-08-08T06:37:16
Akali,19,petal,10021,82,56.1,2026-08-08T06:37:23
Akali,20,Gedu,10021,86,50.0,2026-08-08T06:37:32
Akali,21,NarYome ツ,9680,60,58.3,2026-08-08T06:37:42
Akali,22,武Arceus武,9892,65,60.0,2026-08-08T06:37:56
Akali,23,MTE lz4deLeon,9803,232,51.3,2026-08-08T06:38:04
Akali,24,Akali Climber,10891,320,54.4,2026-08-08T06:38:13
Akali,25,Kingu,9941,119,54.6,2026-08-08T06:38:20
Akali,26,Corte Das Coruja,9552,109,57.8,2026-08-08T06:38:30
Akali,27,A B U S A E R爱,8963,72,62.5,2026-08-08T06:38:38
Akali,28,Zip Up My Fly,9335,200,51.0,2026-08-08T06:38:47
Akali,29,koi,9217,37,56.8,2026-08-08T06:39:12
Akali,30,Tacualche69,8973,76,55.3,2026-08-08T06:39:20
Akali,31,HIRO,8952,61,55.7,2026-08-08T06:39:30
Akali,32,Last Flanck,8706,46,52.2,2026-08-08T06:39:37
Akali,33,RIEBLITZ,8912,59,54.2,2026-08-08T06:39:46
Akali,34,HighStakes Blade,8622,43,67.4,2026-08-08T06:39:55
Akali,35,Creatine Boy,8963,76,52.6,2026-08-08T06:40:11
Akali,36,火Stark火,8467,82,63.4,2026-08-08T06:40:18
Akali,37,akali otp,9785,182,61.0,2026-08-08T06:40:27
Akali,38,ceifadopelosatan,8708,101,54.5,2026-08-08T06:40:36
Akali,39,米 Chinês,8324,72,59.7,2026-08-08T06:40:44
Akali,40,Sombradoshowme,8321,115,53.0,2026-08-08T06:40:53
Akali,41,PhV Tripa Seca,8637,121,48.8,2026-08-08T06:41:00
Akali,42,Azu,8302,66,59.1,2026-08-08T06:41:17
Akali,43,Glow,9078,79,64.6,2026-08-08T06:41:26
Akali,44,EmNhậtHàNội,8615,37,64.9,2026-08-08T06:41:33
Akali,45,AkaliOneShot,8377,70,58.6,2026-08-08T06:41:42
Akali,46,kaziyo,8885,210,53.8,2026-08-08T06:41:51
Akali,47,Surtyo,8703,116,49.1,2026-08-08T06:41:59
Akali,48,CloudXStrife,9358,111,55.0,2026-08-08T06:42:08
Akali,49,Fast Asuna,8675,97,55.7,2026-08-08T06:42:24
Akali,50,RunirimNebuloso,8465,252,57.5,2026-08-08T06:42:31
Ambessa,1,Alejo,14842,104,63.5,2026-08-08T20:06:36
Ambessa,2,Hxdes Pérez,14113,78,64.1,2026-08-08T20:06:46
Ambessa,3,Sky,12771,47,74.5,2026-08-08T20:06:56
Ambessa,4,YUU,12594,47,87.2,2026-08-08T20:07:06
Ambessa,5,Wisxel,12578,48,60.4,2026-08-08T20:07:16
Ambessa,6,NXT Diplomata,12278,49,57.1,2026-08-08T20:07:31
Ambessa,7,Try To OTP,12558,127,55.9,2026-08-08T20:07:44
Ambessa,8,Hun,12086,40,67.5,2026-08-08T20:07:51
Ambessa,9,Gz TheTØPartist,11976,77,62.3,2026-08-08T20:07:59
Ambessa,10,Six,11941,149,69.1,2026-08-08T20:08:06
Ambessa,11,end,12154,112,60.7,2026-08-08T20:08:14
Ambessa,12,Theshy,12233,181,56.9,2026-08-08T20:08:23
Ambessa,13,lust,11597,27,74.1,2026-08-08T20:08:29
Ambessa,14,Mofuzin,11508,39,69.2,2026-08-08T20:08:39
Ambessa,15,Link,11959,82,56.1,2026-08-08T20:09:04
Ambessa,16,袋培威Jb18cm2535,11292,33,69.7,2026-08-08T20:09:12
Ambessa,17,Tony,11556,30,76.7,2026-08-08T20:09:20
Ambessa,18,Loyalty to Gaby,11807,64,60.9,2026-08-08T20:09:29
Ambessa,19,Okami 愛,11392,50,66.0,2026-08-08T20:09:38
Ambessa,20,qwqHuy,10817,21,76.2,2026-08-08T20:09:46
Ambessa,21,Duality위험,11065,77,59.7,2026-08-08T20:10:00
Ambessa,22,Omg é o machi,11679,77,61.0,2026-08-08T20:10:07
Ambessa,23,furras al dm,10863,50,60.0,2026-08-08T20:10:14
Ambessa,24,Leonard2004,10501,30,76.7,2026-08-08T20:10:23
Ambessa,25,wrvalhalla TTV,10530,17,82.4,2026-08-08T20:10:29
Ambessa,26,Kowa,11807,47,61.7,2026-08-08T20:10:38
Ambessa,27,cuenta de apoyo,10343,39,53.8,2026-08-08T20:10:45
Ambessa,28,HADES,10329,48,68.8,2026-08-08T20:10:53
Ambessa,29,Dzas,10547,121,53.7,2026-08-08T20:11:09
Ambessa,30,PHX Taylor,9983,29,65.5,2026-08-08T20:11:16
Ambessa,31,piggy,10068,54,74.1,2026-08-08T20:11:24
Ambessa,32,shaclone,9981,152,57.9,2026-08-08T20:11:32
Ambessa,33,B,10062,29,69.0,2026-08-08T20:11:39
Ambessa,34,Hombressa,9768,37,75.7,2026-08-08T20:11:48
Ambessa,35,Morning Stars,9737,38,71.1,2026-08-08T20:11:58
Ambessa,36,天庭 Hwang,9967,63,54.0,2026-08-08T20:12:13
Ambessa,37,Tokki,9560,54,63.0,2026-08-08T20:12:20
Ambessa,38,Gs 7,10401,68,63.2,2026-08-08T20:12:28
Ambessa,39,ま Dylan,9648,71,59.2,2026-08-08T20:12:35
Ambessa,41,Nyue,9463,30,60.0,2026-08-08T20:13:14
Ambessa,42,hysterix,9406,61,55.7,2026-08-08T20:13:32
Ambessa,43,C3 Blasphemyes,9391,97,54.6,2026-08-08T20:13:39
Ambessa,44,i u32,9669,29,58.6,2026-08-08T20:13:48
Ambessa,45,Pain归痛,9200,155,52.3,2026-08-08T20:13:57
Ambessa,46,Baretorex,9196,62,59.7,2026-08-08T20:14:04
Ambessa,47,GGZ mar the boss,9829,91,56.0,2026-08-08T20:14:13
Ambessa,48,BLKN 厶 Ángel,9162,37,56.8,2026-08-08T20:14:19
Ambessa,49,Little Wolf,9113,43,60.5,2026-08-08T20:14:48
Ambessa,50,レ Røan イ,9164,26,65.4,2026-08-08T20:14:55
Amumu,1,Ricardo,11311,43,74.4,2026-08-08T01:39:55
Amumu,2,Serfort,11072,110,67.3,2026-08-08T01:40:02
Amumu,3,EL JEFE,10573,66,62.1,2026-08-08T01:40:09
Amumu,4,GARCIAツ,12299,102,59.8,2026-08-08T01:40:19
Amumu,5,VM Riyan,9894,172,64.5,2026-08-08T01:40:28
Amumu,6,Aminésia,9752,95,63.2,2026-08-08T01:40:41
Amumu,7,Voltio Tiktok,9899,67,59.7,2026-08-08T01:40:52
Amumu,8,Amumu,9894,132,67.4,2026-08-08T01:41:02
Amumu,9,G de zZóio,9619,88,59.1,2026-08-08T01:41:08
Amumu,10,TN I ECU SALOME,10948,115,61.7,2026-08-08T01:41:17
Amumu,11,ErneestooAnngeel,10087,86,55.8,2026-08-08T01:41:24
Amumu,13,Mazusuki,9361,33,69.7,2026-08-08T01:41:43
Amumu,14,JIRAIYA,9360,86,59.3,2026-08-08T01:41:51
Amumu,15,LordPumpking,9999,72,55.6,2026-08-08T01:42:00
Amumu,16,VanDeanGW,9594,107,50.5,2026-08-08T01:42:15
Amumu,17,jackjonhson,9198,55,69.1,2026-08-08T01:42:22
Amumu,18,Gouki,9057,102,64.7,2026-08-08T01:42:32
Amumu,19,Sekizou,9131,165,60.0,2026-08-08T01:42:41
Amumu,20,Dark Soul,9728,177,53.7,2026-08-08T01:42:48
Amumu,21,RD Bolanta,9229,83,65.1,2026-08-08T01:42:57
Amumu,22,Smart Torto,9147,121,56.2,2026-08-08T01:43:07
Amumu,23,wandersonrv,8953,49,57.1,2026-08-08T01:43:18
Amumu,24,craldin,8922,94,63.8,2026-08-08T01:43:26
Amumu,25,Kinance,8774,27,70.4,2026-08-08T01:43:33
Amumu,26,Calanga com Asa,8737,107,48.6,2026-08-08T01:43:43
Amumu,27,apoorlittlepony,8626,88,63.6,2026-08-08T01:43:50
Amumu,28,Norivi1994,8616,118,66.9,2026-08-08T01:44:00
Amumu,29,Money Run,9580,136,63.2,2026-08-08T01:44:09
Amumu,30,Duskzadaa TKTK,8650,64,56.2,2026-08-08T01:44:24
Amumu,31,HHead,8533,52,59.6,2026-08-08T01:44:33
Amumu,32,T C A B R A,8451,43,76.7,2026-08-08T01:44:41
Amumu,33,Pipoco,8559,61,57.4,2026-08-08T01:44:50
Amumu,34,FLA Warcrimes,8395,73,65.8,2026-08-08T01:44:57
Amumu,35,dukerasmurf,8293,58,65.5,2026-08-08T01:45:07
Amumu,36,BBYAGA,8274,47,70.2,2026-08-08T01:45:17
Amumu,37,NëNNöé,8516,67,67.2,2026-08-08T01:45:34
Amumu,38,TQxYeezy,8221,166,61.4,2026-08-08T01:45:43
Amumu,39,natfritSoloQ,9115,62,67.7,2026-08-08T01:45:50
Amumu,40,iGuitxr,8657,42,59.5,2026-08-08T01:46:00
Amumu,41,TXCE Jaxen,8512,91,63.7,2026-08-08T01:46:10
Amumu,42,SANGUINARIO314,8368,164,60.4,2026-08-08T01:46:17
Amumu,43,JIRAIYA 何,8172,98,63.3,2026-08-08T01:46:27
Amumu,44,BorthexS,8974,117,63.2,2026-08-08T01:46:44
Amumu,45,SKN Fear,8424,53,64.2,2026-08-08T01:46:51
Amumu,46,Leoyuan,8028,119,68.1,2026-08-08T01:47:01
Amumu,47,彩Saemi,8137,108,61.1,2026-08-08T01:47:09
Amumu,48,M1racle,8291,45,66.7,2026-08-08T01:47:19
Amumu,49,DLS Vitinnn,8719,130,63.1,2026-08-08T01:47:27
Amumu,50,Triple C,7986,51,66.7,2026-08-08T01:47:38
Annie,1,RCTL伯爵哥哥,13294,97,63.9,2026-08-08T12:11:38
Annie,2,naevis,12465,79,59.5,2026-08-08T12:11:48
Annie,3,MAU BENIGNO,12721,125,64.0,2026-08-08T12:11:58
Annie,4,乄Altark忍雷,10340,97,58.8,2026-08-08T12:12:08
Annie,5,メルエムmerru,10051,107,66.4,2026-08-08T12:12:19
Annie,6,Angel,9863,86,59.3,2026-08-08T12:12:35
Annie,7,FRR NINJA,9820,76,63.2,2026-08-08T12:12:48
Annie,8,Artested,10175,79,69.6,2026-08-08T12:12:55
Annie,9,xYampy ツ,9101,63,54.0,2026-08-08T12:13:04
Annie,10,NikitaDragun,8763,36,72.2,2026-08-08T12:13:11
Annie,11,Twitch Debbie,8746,30,73.3,2026-08-08T12:13:21
Annie,12,Marethyu,8418,29,82.8,2026-08-08T12:13:31
Annie,13,SHIRIOKEN,8878,186,59.7,2026-08-08T12:13:38
Annie,14,Elcarreamanc0s,8478,120,58.3,2026-08-08T12:14:47
Annie,15,T1 wili,8317,149,57.7,2026-08-08T12:15:17
Annie,16,NKG Zlendherr,8318,165,51.5,2026-08-08T12:15:27
Annie,17,ProNoob,8395,63,66.7,2026-08-08T12:15:35
Annie,18,Sensory,8391,64,60.9,2026-08-08T12:15:45
Annie,19,jcents,8183,89,58.4,2026-08-08T12:15:55
Annie,20,CristhianMGP,8117,37,62.2,2026-08-08T12:16:10
Annie,21,Iristwb,8251,58,67.2,2026-08-08T12:16:18
Annie,22,冰火king,7934,31,64.5,2026-08-08T12:16:26
Annie,23,Denji,7926,30,66.7,2026-08-08T12:16:35
Annie,24,MusicMaster,7911,45,68.9,2026-08-08T12:16:42
Annie,25,Tik Tok NuorLove,8200,80,61.2,2026-08-08T12:16:52
Annie,26,NT艾luffy,7839,64,59.4,2026-08-08T12:17:01
Annie,27,Leozinho,8871,109,57.8,2026-08-08T12:17:19
Annie,28,HaN LENNY,7820,47,63.8,2026-08-08T12:17:27
Annie,29,Hatsu,9164,137,56.2,2026-08-08T12:17:38
Annie,30,Tiểu Tây Độc,7591,39,69.2,2026-08-08T12:17:46
Annie,31,AndromedaGG,8173,76,61.8,2026-08-08T12:17:56
Annie,32,Mijikaiinochi短い命,9319,98,60.2,2026-08-08T12:18:06
Annie,33,M23Troy,8544,161,59.6,2026-08-08T12:18:22
Annie,34,Dylan2424,7598,82,59.8,2026-08-08T12:18:30
Annie,35,S W A M M I,7458,85,60.0,2026-08-08T12:18:38
Annie,36,THECRIME,8013,135,57.8,2026-08-08T12:18:48
Annie,37,LTD Jelios,7992,45,57.8,2026-08-08T12:18:56
Annie,38,D A N,7355,33,54.5,2026-08-08T12:19:08
Annie,39,MK Yoda,7714,44,70.5,2026-08-08T12:19:27
Annie,40,Fixa,7542,152,57.9,2026-08-08T12:19:34
Annie,41,Kinn 빛,7588,23,69.6,2026-08-08T12:19:42
Annie,42,Maria Do Bairro,7308,76,61.8,2026-08-08T12:19:50
Annie,43,TMG JoseAbel12,7889,62,67.7,2026-08-08T12:20:01
Annie,44,U S E L E S S,7282,53,64.2,2026-08-08T12:20:11
Annie,45,Alfredonios,7250,77,62.3,2026-08-08T12:20:32
Annie,46,eorafa,7243,58,60.3,2026-08-08T12:20:42
Annie,47,dante2904,7233,34,76.5,2026-08-08T12:20:54
Annie,48,Nekksnapper,7203,67,68.7,2026-08-08T12:21:06
Annie,49,Antony,7196,75,62.7,2026-08-08T12:21:15
Annie,50,ATFxANDRES,7277,16,62.5,2026-08-08T12:21:36
Ashe,1,Azh,13919,72,66.7,2026-08-08T19:33:35
Ashe,2,Perfect,12984,31,83.9,2026-08-08T19:33:49
Ashe,3,Onym,13818,72,63.9,2026-08-08T19:34:01
Ashe,4,Simp D Vayne,12517,67,62.7,2026-08-08T19:34:15
Ashe,5,iGuitxr,12070,96,64.6,2026-08-08T19:34:31
Ashe,6,伊艾丝日 一五一一,11336,45,71.1,2026-08-08T19:34:46
Ashe,7,吾之道心破碎,11203,58,67.2,2026-08-08T19:35:05
Ashe,8,salted fish,10879,84,53.6,2026-08-08T19:35:13
Ashe,9,Novato7 爱,11092,72,58.3,2026-08-08T19:35:27
Ashe,10,喜茶不喜你,10686,54,57.4,2026-08-08T19:35:37
Ashe,11,YT Nebula Jar,10665,71,54.9,2026-08-08T19:35:55
Ashe,12,agüiti bu,10496,168,58.3,2026-08-08T19:36:03
Ashe,13,QMA Blessed,10329,32,68.8,2026-08-08T19:36:12
Ashe,14,OSC T14G0,10294,138,55.1,2026-08-08T19:36:26
Ashe,15,Condesa,9982,57,57.9,2026-08-08T19:36:35
Ashe,16,AMZ 2R,9855,53,62.3,2026-08-08T19:36:48
Ashe,17,굽주림Varesa,9739,75,65.3,2026-08-08T19:37:06
Ashe,18,SUPERATUSLIMITES,9737,207,55.6,2026-08-08T19:37:13
Ashe,19,Stark热情的,9917,307,54.4,2026-08-08T19:37:20
Ashe,21,Zeo,9369,154,48.1,2026-08-08T19:37:58
Ashe,22,XoPasseio,9350,104,58.7,2026-08-08T19:38:13
Ashe,23,rakzoleined,10001,63,69.8,2026-08-08T19:38:23
Ashe,24,Casper,9134,126,48.4,2026-08-08T19:38:30
Ashe,25,a bob,9130,43,58.1,2026-08-08T19:38:38
Ashe,26,Lyxuz,9133,27,66.7,2026-08-08T19:38:48
Ashe,27,Guilherme CHEFE,8971,309,48.5,2026-08-08T19:38:55
Ashe,28,毒Moryart,8681,51,58.8,2026-08-08T19:39:03
Ashe,29,가벼운 배,8547,37,56.8,2026-08-08T19:39:29
Ashe,30,Profe en paro,8441,185,51.9,2026-08-08T19:39:37
Ashe,31,Brandon,8533,19,73.7,2026-08-08T19:39:47
Ashe,32,TDT JeRrY,8395,,57.1,2026-08-08T19:40:03
Ashe,33,咸鱼翻身还是一条咸...,10163,196,57.1,2026-08-08T19:40:16
Ashe,34,O melhor Gatinho,8302,37,64.9,2026-08-08T19:40:49
Ashe,35,SK Cris7,8264,42,69.0,2026-08-08T19:41:04
Ashe,36,ECS Yuuta,8225,32,75.0,2026-08-08T19:41:13
Ashe,37,ΔDCarryng,8221,89,53.9,2026-08-08T19:41:24
Ashe,38,King17,8221,93,57.0,2026-08-08T19:41:53
Ashe,39,Aioria De Leo,8703,56,58.9,2026-08-08T19:42:05
Ashe,40,薇x搜TheK995指定...,8427,16,68.8,2026-08-08T19:42:14
Ashe,41,Asheiseuku,8144,43,69.8,2026-08-08T19:42:23
Ashe,42,A S T Aツ,8295,82,52.4,2026-08-08T19:42:33
Ashe,43,Skykiller24,8108,61,67.2,2026-08-08T19:43:06
Ashe,44,SKINNY,8101,72,59.7,2026-08-08T19:43:13
Ashe,45,Nissan GTR R35,8189,55,54.5,2026-08-08T19:43:25
Ashe,46,LeoGuy1,8233,49,57.1,2026-08-08T19:43:33
Ashe,47,Magnusbr,8157,130,56.2,2026-08-08T19:43:46
Ashe,48,么JACIEL么ARG,8509,67,59.7,2026-08-08T19:44:19
Ashe,49,S BLaDe Hunter S,8001,57,66.7,2026-08-08T19:44:27
Ashe,50,M4THzZ,8552,84,58.3,2026-08-08T19:44:38
Aurelion Sol,1,SGC ASOL,13854,209,64.6,2026-08-08T05:28:40
Aurelion Sol,2,Insomnia仇恨,11949,58,62.1,2026-08-08T05:28:50
Aurelion Sol,3,asa,12836,88,61.4,2026-08-08T05:28:59
Aurelion Sol,4,Destruidor 674,11953,58,58.6,2026-08-08T05:29:09
Aurelion Sol,5,qawqerl,11603,39,71.8,2026-08-08T05:29:18
Aurelion Sol,6,Mookhyang,11459,38,73.7,2026-08-08T05:29:30
Aurelion Sol,7,龙帝 Thiên Long Đế,11411,57,59.6,2026-08-08T05:29:39
Aurelion Sol,8,BCSE King Of Gun,11191,46,71.7,2026-08-08T05:29:47
Aurelion Sol,9,ASOL ONLY FANS,11409,120,65.8,2026-08-08T05:29:55
Aurelion Sol,10,G59ツArtemisィ,10863,121,67.8,2026-08-08T05:30:02
Aurelion Sol,11,SilentSail,11086,92,57.6,2026-08-08T05:30:17
Aurelion Sol,12,Chimuelo,10967,145,57.9,2026-08-08T05:30:24
Aurelion Sol,13,Arishem,10654,126,53.2,2026-08-08T05:30:32
Aurelion Sol,14,PRIME AUREOS,10260,161,55.3,2026-08-08T05:30:41
Aurelion Sol,15,dunk king,10218,216,50.9,2026-08-08T05:30:48
Aurelion Sol,16,Checkstonetrap,10503,57,63.2,2026-08-08T05:30:57
Aurelion Sol,17,乂 blue คกgελ 乂,10308,91,59.3,2026-08-08T05:31:04
Aurelion Sol,18,Light37,9933,58,51.7,2026-08-08T05:31:18
Aurelion Sol,19,Beny,9998,82,58.5,2026-08-08T05:31:27
Aurelion Sol,20,Corv011,9788,86,59.3,2026-08-08T05:31:34
Aurelion Sol,21,AdamantiumK,9638,62,64.5,2026-08-08T05:31:43
Aurelion Sol,22,CaféZin,9427,42,71.4,2026-08-08T05:31:52
Aurelion Sol,23,Dasnuvem,9597,52,59.6,2026-08-08T05:31:59
Aurelion Sol,24,matecitooo,9546,60,65.0,2026-08-08T05:32:08
Aurelion Sol,25,RENEGADE,9695,60,68.3,2026-08-08T05:32:23
Aurelion Sol,26,Infamous,10010,74,54.1,2026-08-08T05:32:30
Aurelion Sol,27,DangleCherries,9361,79,59.5,2026-08-08T05:32:37
Aurelion Sol,28,SeñorMono,9269,118,54.2,2026-08-08T05:32:46
Aurelion Sol,29,xJilkarx,9516,84,54.8,2026-08-08T05:32:54
Aurelion Sol,30,Murong,9038,40,62.5,2026-08-08T05:33:03
Aurelion Sol,31,YeiCarry ✗,10124,93,59.1,2026-08-08T05:33:12
Aurelion Sol,32,Mad Hatter,8953,170,61.8,2026-08-08T05:33:27
Aurelion Sol,33,Le0o0o0o,8937,61,68.9,2026-08-08T05:33:35
Aurelion Sol,34,croissant5,9207,34,70.6,2026-08-08T05:33:44
Aurelion Sol,35,DLS Urso da Coca,9537,166,58.4,2026-08-08T05:33:53
Aurelion Sol,36,Zé do Frango,9008,52,57.7,2026-08-08T05:34:00
Aurelion Sol,37,Yik,9067,18,77.8,2026-08-08T05:34:09
